name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kollam,2021-01-14,31.0,25.0,28.3,36.5,25.0,31.7,24.4,80.3,2.586,100,4.17,rain,0.0,0.0,30.6,9.4,254.3,1007.9,57.5,4.8,183.3,15.9,7.0,,2021-01-14T06:43:04,2021-01-14T18:22:25,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-15,31.1,25.6,28.7,37.8,25.6,32.9,24.3,77.5,0.0,0,0.0,,0.0,0.0,26.3,7.6,37.4,1008.0,50.5,4.8,158.6,13.6,6.0,,2021-01-15T06:43:17,2021-01-15T18:22:54,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-16,31.4,25.6,28.6,37.5,25.6,32.7,24.1,77.0,0.0,0,0.0,,0.0,0.0,22.0,7.6,124.2,1007.9,61.5,4.6,198.9,17.0,7.0,,2021-01-16T06:43:30,2021-01-16T18:23:23,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2021-01-17,31.4,25.2,28.3,37.6,25.2,31.2,23.4,75.4,0.0,0,0.0,,0.0,0.0,21.6,5.4,76.8,1008.4,45.9,4.6,238.5,20.7,9.0,,2021-01-17T06:43:42,2021-01-17T18:23:51,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-18,31.7,23.6,27.8,35.5,23.6,29.8,22.6,75.3,0.0,0,0.0,,0.0,0.0,29.5,5.6,234.9,1009.3,32.2,5.0,260.2,22.6,9.0,,2021-01-18T06:43:53,2021-01-18T18:24:19,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2021-01-19,31.2,23.7,27.9,34.8,23.7,29.5,21.6,70.1,0.0,0,0.0,,0.0,0.0,25.6,11.2,207.7,1010.0,30.7,4.8,233.1,20.1,8.0,,2021-01-19T06:44:03,2021-01-19T18:24:46,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-20,31.0,24.9,28.2,35.1,24.9,30.7,23.0,73.9,0.0,0,0.0,,0.0,0.0,15.8,11.2,290.5,1010.7,39.2,4.9,193.4,16.8,7.0,,2021-01-20T06:44:12,2021-01-20T18:25:13,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2021-01-21,32.0,26.3,29.2,40.7,26.3,34.4,24.9,78.2,0.0,0,0.0,,0.0,0.0,19.8,8.0,302.4,1010.3,43.5,4.1,232.2,20.1,8.0,,2021-01-21T06:44:20,2021-01-21T18:25:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-22,32.0,25.8,29.2,40.6,25.8,34.8,25.4,81.2,0.0,0,0.0,,0.0,0.0,24.8,5.4,140.3,1010.0,38.1,4.6,239.5,20.7,9.0,,2021-01-22T06:44:28,2021-01-22T18:26:05,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-23,31.7,26.0,28.9,39.3,26.0,34.1,25.0,79.8,0.0,0,0.0,,0.0,0.0,24.1,11.2,287.9,1010.0,37.3,4.7,184.9,16.0,7.0,,2021-01-23T06:44:34,2021-01-23T18:26:31,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-24,31.4,25.1,28.6,36.5,25.1,31.5,23.2,73.5,0.0,0,0.0,,0.0,0.0,23.0,9.4,308.2,1010.6,29.9,4.4,233.3,20.2,9.0,,2021-01-24T06:44:39,2021-01-24T18:26:55,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-25,32.1,23.8,28.2,34.6,23.8,29.3,19.7,60.9,0.0,0,0.0,,0.0,0.0,27.7,7.6,1.4,1011.0,29.0,4.8,253.8,22.0,9.0,,2021-01-25T06:44:43,2021-01-25T18:27:19,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-26,31.4,23.0,27.5,34.1,23.0,28.9,20.7,67.9,0.0,0,0.0,,0.0,0.0,28.1,5.4,222.2,1010.6,28.9,4.7,270.0,23.3,9.0,,2021-01-26T06:44:46,2021-01-26T18:27:43,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-27,31.5,22.9,27.2,32.6,22.9,27.5,18.2,60.1,0.0,0,0.0,,0.0,0.0,25.2,7.6,14.1,1010.9,28.5,4.7,256.5,22.1,9.0,,2021-01-27T06:44:48,2021-01-27T18:28:06,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-28,31.4,22.3,27.4,32.4,22.3,27.8,18.3,59.4,0.0,0,0.0,,0.0,0.0,27.7,8.6,287.9,1010.8,27.5,4.8,271.2,23.4,9.0,,2021-01-28T06:44:49,2021-01-28T18:28:28,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2021-01-29,31.3,23.5,27.9,34.5,23.5,29.5,21.0,66.8,0.0,0,0.0,,0.0,0.0,28.8,7.6,67.0,1011.3,31.7,4.6,240.5,20.8,8.0,,2021-01-29T06:44:49,2021-01-29T18:28:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-01-30,32.3,24.9,28.7,38.5,24.9,31.6,22.9,71.8,0.0,0,0.0,,0.0,0.0,30.2,5.4,264.8,1010.7,35.0,4.4,238.8,20.6,9.0,,2021-01-30T06:44:48,2021-01-30T18:29:11,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2021-01-31,32.3,24.8,29.0,39.5,24.8,32.8,23.5,72.6,0.0,0,0.0,,0.0,0.0,32.0,17.6,258.5,1010.8,32.5,4.4,250.4,21.8,9.0,,2021-01-31T06:44:46,2021-01-31T18:29:31,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2021-02-01,32.7,25.7,29.4,37.4,25.7,32.7,22.8,69.1,0.0,0,0.0,,0.0,0.0,25.9,13.3,280.2,1011.7,52.8,5.0,259.6,22.5,9.0,,2021-02-01T06:44:43,2021-02-01T18:29:51,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2021-02-02,32.7,25.5,29.4,36.3,25.5,31.8,20.9,61.1,0.0,0,0.0,,0.0,0.0,28.8,6.6,211.5,1011.7,31.9,4.8,272.8,23.5,9.0,,2021-02-02T06:44:39,2021-02-02T18:30:10,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-03,33.4,26.3,29.6,36.3,26.3,32.2,21.5,63.6,0.0,0,0.0,,0.0,0.0,31.7,7.6,318.3,1011.3,34.8,4.8,259.5,22.5,9.0,,2021-02-03T06:44:34,2021-02-03T18:30:28,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-04,32.9,25.2,29.2,36.5,25.2,31.6,21.4,64.1,0.0,0,0.0,,0.0,0.0,30.6,9.4,17.7,1011.3,27.6,4.8,273.2,23.6,9.0,,2021-02-04T06:44:29,2021-02-04T18:30:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-05,32.6,24.4,28.9,35.8,24.4,31.0,21.5,65.5,0.0,0,0.0,,0.0,0.0,28.8,7.6,270.6,1011.2,31.1,4.5,259.6,22.6,9.0,,2021-02-05T06:44:22,2021-02-05T18:31:03,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-06,32.4,24.5,28.8,37.3,24.5,31.5,22.0,67.3,0.0,0,0.0,,0.0,0.0,27.7,7.0,229.3,1010.2,31.1,4.7,255.1,22.0,9.0,,2021-02-06T06:44:14,2021-02-06T18:31:20,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-07,32.3,24.5,28.8,36.8,24.5,31.3,22.5,70.1,0.0,0,0.0,,0.0,0.0,28.4,5.4,249.3,1010.0,32.6,4.5,266.0,23.0,9.0,,2021-02-07T06:44:05,2021-02-07T18:31:35,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-08,32.6,25.0,28.8,34.9,25.0,30.3,20.3,61.9,0.0,0,0.0,,0.0,0.0,32.8,11.2,315.6,1010.5,26.5,4.8,282.4,24.3,10.0,,2021-02-08T06:43:55,2021-02-08T18:31:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-09,32.0,23.4,28.5,34.9,23.4,29.5,19.0,58.1,0.0,0,0.0,,0.0,0.0,33.5,9.4,294.1,1010.0,27.2,4.7,273.9,23.6,10.0,,2021-02-09T06:43:45,2021-02-09T18:32:05,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-10,32.0,23.6,28.4,33.2,23.6,29.1,18.1,54.6,0.0,0,0.0,,0.0,0.0,31.0,17.6,162.8,1009.9,26.6,4.6,279.4,24.1,10.0,,2021-02-10T06:43:33,2021-02-10T18:32:19,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-11,31.0,23.0,27.3,32.3,23.0,28.0,18.4,58.3,0.0,0,0.0,,0.0,0.0,29.5,18.0,236.3,1010.1,24.2,4.5,282.8,24.4,10.0,,2021-02-11T06:43:21,2021-02-11T18:32:32,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,remote,43372099999,43352099999"
kollam,2021-02-12,32.0,23.0,28.2,34.1,23.0,28.9,18.4,56.5,0.0,0,0.0,,0.0,0.0,29.2,16.6,238.9,1010.9,25.0,4.6,269.0,23.2,9.0,,2021-02-12T06:43:07,2021-02-12T18:32:44,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VOTV
kollam,2021-02-13,32.0,24.0,28.1,34.4,24.0,29.7,20.8,65.8,0.1,100,4.17,rain,0.0,0.0,31.0,9.4,176.5,1012.4,25.3,4.6,271.7,23.6,9.0,,2021-02-13T06:42:53,2021-02-13T18:32:56,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2021-02-14,32.3,23.0,28.2,35.9,23.0,29.9,21.2,66.8,0.0,0,0.0,,0.0,0.0,31.7,11.2,243.0,1012.1,28.5,4.8,277.6,23.9,9.0,,2021-02-14T06:42:38,2021-02-14T18:33:07,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-15,32.8,24.2,28.8,37.8,24.2,31.3,22.1,68.1,0.0,0,0.0,,0.0,0.0,34.6,9.4,305.9,1010.8,28.3,4.7,276.7,23.8,9.0,,2021-02-15T06:42:22,2021-02-15T18:33:18,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-16,32.2,25.8,29.0,37.9,25.8,32.8,23.8,74.1,0.0,0,0.0,,0.0,0.0,27.7,7.6,260.1,1010.6,34.2,4.5,243.6,21.2,8.0,,2021-02-16T06:42:05,2021-02-16T18:33:27,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-17,32.7,25.7,29.5,38.4,25.7,33.5,23.7,71.9,0.0,0,0.0,,0.0,0.0,31.7,11.2,256.2,1009.7,33.2,4.6,278.1,24.1,9.0,,2021-02-17T06:41:47,2021-02-17T18:33:37,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-18,32.4,25.5,29.0,37.3,25.5,32.8,23.4,72.4,0.559,100,4.17,rain,0.0,0.0,33.5,9.4,292.9,1010.6,57.8,4.6,248.9,21.6,9.0,,2021-02-18T06:41:29,2021-02-18T18:33:45,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-19,32.1,25.7,29.3,37.8,25.7,33.2,23.7,72.7,0.3,100,4.17,rain,0.0,0.0,28.1,14.8,276.9,1010.8,42.5,4.3,263.4,22.7,9.0,,2021-02-19T06:41:10,2021-02-19T18:33:53,0.24,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-20,32.0,27.0,29.4,37.8,29.5,33.6,23.7,72.0,1.4,100,33.33,rain,0.0,0.0,27.4,11.2,242.9,1010.6,39.4,4.0,251.0,21.8,9.0,,2021-02-20T06:40:50,2021-02-20T18:34:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOTV,43371099999,remote"
kollam,2021-02-21,32.2,26.0,29.5,37.8,26.0,33.7,23.8,72.4,0.7,100,12.5,rain,0.0,0.0,33.8,11.2,278.7,1011.1,35.7,4.6,245.8,21.3,9.0,,2021-02-21T06:40:29,2021-02-21T18:34:08,0.3,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,43352099999,43372099999"
kollam,2021-02-22,32.4,26.0,29.6,38.2,26.0,33.8,23.7,71.1,0.0,0,0.0,,0.0,0.0,33.5,11.2,257.0,1011.0,37.4,4.8,260.9,22.6,9.0,,2021-02-22T06:40:08,2021-02-22T18:34:14,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-23,33.5,26.1,30.0,38.5,26.1,33.6,22.8,66.4,0.0,0,0.0,,0.0,0.0,30.6,7.6,275.4,1010.5,35.8,4.9,270.6,23.3,10.0,,2021-02-23T06:39:46,2021-02-23T18:34:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-24,32.7,26.2,29.8,39.2,26.2,33.8,23.4,69.1,0.0,0,0.0,,0.0,0.0,30.6,14.8,233.5,1010.0,32.2,4.8,268.0,23.2,9.0,,2021-02-24T06:39:23,2021-02-24T18:34:25,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-25,33.0,26.0,29.7,39.3,26.0,34.4,24.1,72.7,0.0,0,0.0,,0.0,0.0,31.0,9.4,252.3,1010.4,33.7,4.6,220.6,18.9,8.0,,2021-02-25T06:38:59,2021-02-25T18:34:30,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-26,33.2,26.0,29.8,41.0,26.0,35.7,25.2,76.8,0.0,0,0.0,,0.0,0.0,33.8,13.0,294.2,1009.3,39.9,4.4,259.3,22.4,9.0,,2021-02-26T06:38:35,2021-02-26T18:34:34,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-27,32.8,26.5,30.0,40.4,26.5,36.3,25.4,77.4,0.0,0,0.0,,0.0,0.0,32.8,18.4,275.7,1008.2,39.4,4.6,253.8,22.0,9.0,,2021-02-27T06:38:11,2021-02-27T18:34:38,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-02-28,32.9,25.5,29.4,38.5,25.5,34.0,24.3,74.6,0.0,0,0.0,,0.0,0.0,37.8,14.8,181.1,1008.3,29.1,4.7,276.2,24.0,10.0,,2021-02-28T06:37:45,2021-02-28T18:34:41,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-01,32.4,25.7,29.4,37.9,25.7,33.2,23.2,69.8,0.0,0,0.0,,0.0,0.0,28.8,9.4,256.3,1011.6,34.1,4.8,257.0,22.2,9.0,,2021-03-01T06:37:19,2021-03-01T18:34:44,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-02,32.3,24.8,28.8,35.8,24.8,31.9,22.8,71.0,0.0,0,0.0,,0.0,0.0,35.3,13.0,243.9,1011.3,29.1,4.9,287.4,24.7,10.0,,2021-03-02T06:36:53,2021-03-02T18:34:46,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-03,32.4,24.5,28.8,37.3,24.5,31.3,21.2,64.4,0.0,0,0.0,,0.0,0.0,33.5,11.2,207.7,1010.0,27.9,5.0,278.3,24.1,9.0,,2021-03-03T06:36:26,2021-03-03T18:34:48,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-04,33.5,23.8,28.9,35.5,23.8,30.0,19.6,59.7,0.0,0,0.0,,0.0,0.0,34.6,11.2,310.6,1009.9,26.3,4.9,301.5,26.0,10.0,,2021-03-04T06:35:58,2021-03-04T18:34:49,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-05,32.6,24.5,29.0,37.7,24.5,31.5,21.4,64.5,0.0,0,0.0,,0.0,0.0,33.8,11.2,227.1,1011.4,28.7,4.7,299.7,25.9,10.0,,2021-03-05T06:35:30,2021-03-05T18:34:50,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-06,32.9,25.8,29.6,38.1,25.8,33.4,23.1,68.6,0.0,0,0.0,,0.0,0.0,34.9,14.8,257.5,1011.8,43.1,4.7,276.9,23.9,10.0,,2021-03-06T06:35:02,2021-03-06T18:34:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-07,33.6,25.6,30.1,40.6,25.6,34.3,23.3,67.6,0.0,0,0.0,,0.0,0.0,33.1,11.2,258.2,1010.6,32.4,5.0,281.5,24.4,10.0,,2021-03-07T06:34:33,2021-03-07T18:34:51,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2021-03-08,33.5,26.9,30.0,40.9,29.9,36.1,25.0,75.0,0.483,100,4.17,rain,0.0,0.0,34.9,11.2,222.1,1010.5,38.1,4.5,269.6,23.2,9.0,,2021-03-08T06:34:04,2021-03-08T18:34:51,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-09,33.1,26.8,29.9,40.7,30.0,35.9,25.0,75.8,0.0,0,0.0,,0.0,0.0,37.8,11.2,248.9,1010.8,46.3,4.7,243.2,21.0,9.0,,2021-03-09T06:33:34,2021-03-09T18:34:51,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-10,33.2,25.7,29.1,40.6,25.7,33.3,24.3,76.5,8.692,100,4.17,rain,0.0,0.0,30.2,11.2,299.0,1011.0,43.6,4.6,274.9,23.6,9.0,,2021-03-10T06:33:04,2021-03-10T18:34:50,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-11,33.3,25.8,29.3,39.6,25.8,33.2,23.8,73.2,2.924,100,8.33,rain,0.0,0.0,30.6,13.0,274.4,1011.4,41.7,4.9,251.3,21.7,9.0,,2021-03-11T06:32:34,2021-03-11T18:34:49,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-12,33.5,25.6,29.5,40.3,25.6,33.9,23.8,72.2,0.0,0,0.0,,0.0,0.0,33.1,13.0,306.3,1011.5,31.4,5.1,272.4,23.7,10.0,,2021-03-12T06:32:03,2021-03-12T18:34:48,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-13,33.2,25.4,29.6,36.8,25.4,32.5,21.9,64.1,0.0,0,0.0,,0.0,0.0,30.2,11.6,263.7,1011.2,30.0,5.2,277.0,23.7,10.0,,2021-03-13T06:31:32,2021-03-13T18:34:46,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-14,33.6,25.6,29.9,39.4,25.6,34.3,23.3,68.7,0.0,0,0.0,,0.0,0.0,36.4,11.2,267.7,1009.7,30.5,4.8,290.6,25.1,10.0,,2021-03-14T06:31:01,2021-03-14T18:34:44,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-15,34.0,26.1,30.3,37.6,26.1,33.2,21.7,61.2,0.0,0,0.0,,0.0,0.0,33.5,11.2,267.4,1009.1,28.1,5.1,281.7,24.2,10.0,,2021-03-15T06:30:29,2021-03-15T18:34:42,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-16,33.5,24.5,29.7,37.9,24.5,32.2,20.5,58.7,0.0,0,0.0,,0.0,0.0,33.1,14.8,209.9,1009.7,29.0,5.0,285.7,24.7,10.0,,2021-03-16T06:29:57,2021-03-16T18:34:40,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-17,33.0,26.0,29.8,38.0,26.0,33.6,23.2,68.9,0.0,0,0.0,,0.0,0.0,33.8,13.0,199.1,1008.8,29.1,5.1,282.7,24.3,9.0,,2021-03-17T06:29:25,2021-03-17T18:34:38,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-18,33.2,25.7,29.6,39.6,25.7,34.0,23.8,72.0,0.0,0,0.0,,0.0,0.0,32.8,14.8,216.5,1009.2,35.2,4.4,266.8,23.0,9.0,,2021-03-18T06:28:53,2021-03-18T18:34:35,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-19,33.2,27.3,30.0,39.6,30.9,35.4,24.4,72.5,2.897,100,4.17,rain,0.0,0.0,23.8,14.8,188.7,1009.1,63.9,4.8,166.6,14.3,6.0,,2021-03-19T06:28:21,2021-03-19T18:34:32,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-20,32.6,27.2,29.9,40.7,30.8,35.3,24.5,73.2,0.0,0,0.0,,0.0,0.0,28.1,9.4,205.3,1008.4,60.1,4.6,266.0,23.1,9.0,,2021-03-20T06:27:48,2021-03-20T18:34:30,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-21,33.4,26.7,29.5,41.9,29.1,34.1,23.7,71.3,0.966,100,4.17,rain,0.0,0.0,28.4,13.0,260.2,1008.0,38.0,4.9,260.4,22.4,10.0,,2021-03-21T06:27:15,2021-03-21T18:34:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-22,33.9,26.4,30.1,40.8,26.4,35.4,24.4,72.1,0.0,0,0.0,,0.0,0.0,27.7,13.0,250.0,1008.9,46.8,4.7,267.3,23.1,9.0,,2021-03-22T06:26:43,2021-03-22T18:34:23,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-23,33.5,26.9,30.1,42.1,29.8,36.3,25.0,74.6,0.0,0,0.0,,0.0,0.0,30.6,11.2,216.3,1009.3,38.6,4.7,275.6,23.8,10.0,,2021-03-23T06:26:10,2021-03-23T18:34:20,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2021-03-24,33.4,26.5,30.3,41.0,26.5,36.6,25.1,74.3,0.0,0,0.0,,0.0,0.0,32.4,11.2,227.3,1009.1,50.1,4.4,271.4,23.6,10.0,,2021-03-24T06:25:37,2021-03-24T18:34:17,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2021-03-25,33.2,27.0,30.0,42.1,29.6,36.5,25.3,76.5,5.795,100,4.17,rain,0.0,0.0,29.2,14.8,255.3,1008.6,53.5,4.6,237.5,20.4,9.0,,2021-03-25T06:25:04,2021-03-25T18:34:14,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
